coords,Snoutx,Snouty,LFLx,LFLy,RFLx,RFLy,LHLx,LHLy,RHLx,RHLy,Tailtipx,Tailtipy
333,485.3447284,204.7152195,437.2956635,215.5585911,404.8829956,200.8247867,333.8814856,213.5075626,371.7585467,213.4807081,251.7026302,189.2711267
334,485.3447284,204.7152195,437.2956635,215.5585911,404.8829956,200.8247867,333.8814856,213.5075626,371.7585467,213.4807081,251.7026302,189.2711267
335,488.8332839,204.9601231,437.8925625,216.1606183,412.1762142,200.3097634,334.5674765,213.5293779,372.2679206,213.1309576,254.7078712,189.1815691
336,488.8332868,204.9603329,437.8927977,216.1606159,412.1769075,200.3099399,334.5685577,213.5249033,372.2657049,213.1303883,254.709197,189.1812668
337,492.6315678,204.4779701,439.2964854,216.6442838,425.4128046,200.7761769,336.9888263,213.4273443,371.0259866,212.7924185,258.611066,188.8983583
338,492.6315678,204.4779701,439.2964854,216.6442838,425.4128046,200.7761769,336.9888263,213.4273443,371.0259866,212.7924185,258.611066,188.8983583
339,495.6489601,203.7311773,438.707082,215.491209,436.9078059,200.1034741,338.0267339,210.2540383,370.7315307,213.366415,262.5770018,189.0744362
340,495.6505966,203.7323999,438.7051928,215.4890094,436.9062949,200.1019206,338.024622,210.2544534,370.7353488,213.366621,262.5775859,189.0741377
341,498.0664897,203.4937625,440.0455718,214.7917469,447.915204,200.4188151,341.1397829,202.57976,370.5972983,213.9194527,265.4403865,189.3577881
342,498.0664897,203.4937625,440.0455718,214.7917469,447.915204,200.4188151,341.1397829,202.57976,370.5972983,213.9194527,265.4403865,189.3577881
343,500.2701075,203.4691682,439.0719695,216.6444211,458.7495422,201.4787421,350.2177114,198.0770788,369.7994592,211.5649915,268.9397908,189.2315826
344,500.268381,203.4622211,439.0630522,216.6498404,458.736237,201.470881,350.2155461,198.0777774,369.8012464,211.5648284,268.9374199,189.2350273
345,503.9693005,203.7929945,437.8985196,217.1653609,469.7053831,205.0194054,360.0917802,202.2626586,370.6328698,213.3939228,272.240674,188.234911
346,503.9693005,203.7929945,437.8985196,217.1653609,469.7053831,205.0194054,360.0917802,202.2626586,370.6328698,213.3939228,272.240674,188.234911
347,507.6729321,203.4535027,438.2903614,216.5510497,475.6446301,207.3241854,432.1479309,212.7572012,371.1216038,213.0709753,276.5952162,187.0146236
348,507.6715064,203.4540563,438.2773798,216.5293598,475.6265425,207.3416686,432.131819,212.7464075,371.1244304,213.0689344,276.5940623,187.0060964
349,512.2368655,202.9752431,437.9613804,215.9036403,476.9745932,210.9782281,432.1297886,212.7847753,371.280961,213.3598843,280.3844633,185.8767762
350,512.2368655,202.9752431,437.9613804,215.9036403,476.9745932,210.9782281,432.1297886,212.7847753,371.280961,213.3598843,280.3844633,185.8767762
351,515.2607899,202.9086142,437.9016985,215.4133613,476.7340173,212.6530075,396.8253291,203.3422731,370.7506657,212.7520447,283.7141805,185.1678176
352,515.1745973,202.8865361,437.9415638,215.4329669,476.7073123,212.6593304,396.7989913,203.318844,370.7333318,212.7656116,283.7742314,185.093689
353,517.1361669,203.3986239,436.2144756,214.3064752,477.4421366,213.3279457,407.1596115,202.7121992,370.8462756,212.6801414,287.7820637,183.8627634
354,517.1361669,203.3986239,436.2144756,214.3064752,477.4421366,213.3279457,407.1596115,202.7121992,370.8462756,212.6801414,287.7820637,183.8627634
355,521.1164908,203.5792503,438.0970509,216.6513376,476.6699021,214.058054,416.6706653,202.2913928,371.4422781,213.0054798,291.1340576,182.7263041
356,521.1062803,203.6030369,438.0714221,216.677598,476.6963412,214.0751219,416.6921434,202.3264198,371.4079202,212.937727,291.1598008,182.7355833
357,525.2696581,203.3468595,439.1369333,216.4587765,475.8527317,214.2181044,424.5116258,204.1231699,371.9699953,213.2943888,295.9961579,181.2807026
358,525.2696581,203.3468595,439.1369333,216.4587765,475.8527317,214.2181044,424.5116258,204.1231699,371.9699953,213.2943888,295.9961579,181.2807026
359,528.7858033,202.6385908,439.4822881,216.1175714,476.1405034,213.9305925,429.7835566,208.759728,371.8198014,213.7668667,300.096903,179.9625764
360,529.0486221,202.7111764,439.4364638,215.8185961,475.9177747,213.9868937,429.7273775,208.8227897,371.720312,213.736784,299.7774685,180.0152874
361,531.8234191,202.99014,439.5798197,216.2107496,476.9930906,215.7943916,431.6615255,211.2349772,371.7766467,213.5420628,303.4985299,179.9970264
362,531.7441449,202.9457688,439.7546015,216.204473,476.9886122,215.8412323,431.7490687,211.1894751,371.6585111,213.4073963,303.4445152,180.0310144
363,534.174737,202.0283909,441.1365807,214.7651193,477.5949011,215.733578,433.3817129,211.0761175,371.520488,212.8245163,308.2197134,179.8325887
364,534.1293209,202.0882235,441.1438367,214.7198353,477.5809717,215.7404804,433.3788223,211.0965614,371.5494067,212.8173351,308.2193198,179.8474979
365,537.9302588,200.8319168,444.5450292,212.3737534,477.1027642,214.4680605,435.6514606,210.6221814,372.4748698,211.1230783,311.4104304,180.0077686
366,537.9302588,200.8319168,444.5450292,212.3737534,477.1027642,214.4680605,435.6514606,210.6221814,372.4748698,211.1230783,311.4104304,180.0077686
367,542.4536366,199.086139,449.2027581,211.9825732,477.349421,214.4627857,436.2580695,212.0065374,378.6371031,208.4640169,314.1448284,180.588624
368,542.4429004,199.0955939,449.0836012,212.025848,477.3668396,214.4592533,436.2779983,212.014287,378.6441817,208.1764317,314.296768,180.5236149
369,545.8021426,198.9399393,461.0906497,209.7488713,477.3767972,213.5819149,436.1746517,212.0493736,385.7344289,202.4742656,316.1611624,180.9361569
370,545.5734878,199.0438294,461.8327326,209.8508615,477.5661587,213.5791235,436.7549079,212.0622883,386.0330958,201.7126331,316.3152523,181.0275098
371,547.2054977,199.3493595,466.1992688,211.6223414,477.5834769,214.6053867,436.7259361,212.9759026,397.3164406,197.7625065,318.8165267,182.6323986
372,547.2736108,199.3507471,466.341527,211.6321822,477.4971867,214.7204819,436.7622858,212.9901772,397.3346207,197.761117,318.8814342,182.5598488
373,550.0318971,199.2597933,484.8477325,206.2835793,477.0969067,215.3871775,436.4625322,213.3912802,406.7814164,198.0810261,321.412219,183.1993544
374,549.8132552,199.1970768,483.1769385,211.3319139,477.0396857,215.0432692,436.3775184,213.4034748,407.169786,198.8396292,321.2932978,183.2137945
375,553.3081307,199.2711797,513.4129577,207.3336425,476.3632949,215.294692,437.2053227,213.7231455,415.529551,197.3658829,323.5035191,183.9044652
376,553.4038119,199.238203,513.3713279,207.36133,476.3711867,215.3012791,437.2072719,213.7200136,415.5352764,197.3599157,323.5625739,184.0333076
377,556.1380606,199.7753847,437.7906199,214.6871581,476.5033221,214.4321947,435.5082454,213.7358799,428.1020367,200.60289,326.9835539,185.1577778
378,556.1380606,199.7753847,437.7906199,214.6871581,476.5033221,214.4321947,435.5082454,213.7358799,428.1020367,200.60289,326.9835539,185.1577778
379,559.2997355,199.9926991,532.3993256,205.0610533,477.5317172,213.2256918,438.3877077,212.0831801,440.5816708,207.9474831,330.5050173,186.471983
380,559.2070603,199.9672284,532.3794059,205.0185251,477.5227607,213.2861843,437.8463991,212.075725,440.7596054,207.6966102,330.5190516,186.4900622
381,562.701045,200.7395349,534.78336,209.736784,476.4680962,213.1445656,451.044844,206.3046281,441.4100766,211.477434,333.5416609,187.1595397
382,562.701045,200.7395349,534.78336,209.736784,476.4680962,213.1445656,451.044844,206.3046281,441.4100766,211.477434,333.5416609,187.1595397
383,565.5516281,202.0241418,533.7315354,214.6688309,476.2982298,213.8468676,439.7625968,213.7794952,458.388033,206.9324288,336.7553186,186.8168249
384,565.5544167,201.9891505,533.6714956,214.5956583,476.2817447,213.8178539,439.7035098,213.772438,458.4212378,206.942636,336.8350701,186.8290901
385,568.3753633,202.8653727,533.2017528,214.9648142,475.0388243,212.0484123,436.7233015,213.1241817,467.4509314,204.5270042,340.2986565,185.638711
386,568.3753633,202.8653727,533.2017528,214.9648142,475.0388243,212.0484123,436.7233015,213.1241817,467.4509314,204.5270052,340.2986565,185.638711
387,571.8536482,203.7920737,533.461166,214.2947121,476.8445675,211.73738,436.7515584,212.6939411,471.8507137,208.2020106,344.9832945,185.1574259
388,571.8535094,203.7917814,533.4612676,214.2948751,476.8448834,211.7374668,436.7507622,212.6940308,471.850596,208.2020445,344.9823375,185.1595635
389,574.9425836,204.2041273,533.2706189,213.8570652,479.7667286,209.9712644,436.6841323,212.2050352,472.9042778,209.5661483,348.7704382,183.4737532
390,574.9425836,204.2041273,533.2706189,213.8570652,479.7667286,209.9712644,436.6841323,212.2050352,472.9042778,209.5661483,348.7704382,183.4737532
391,578.7658687,204.7601767,533.1720413,214.3797016,483.6768303,208.0917196,435.9476953,212.2268763,473.9324532,210.9009004,351.135191,182.4898963
392,578.7663903,204.7597961,533.1717727,214.3795366,483.676855,208.0918403,435.9472525,212.2275,473.9320607,210.9010372,351.1384683,182.4910903
393,582.2377064,205.3370724,531.9974128,214.0437946,492.978785,202.8055649,435.9889957,212.9218817,476.3326753,211.9701424,353.6486511,181.6628218
394,582.2377064,205.3370724,531.9974128,214.0437946,492.978785,202.8055649,435.9889957,212.9218817,476.3326753,211.9701424,353.6486511,181.6628218
395,585.2142777,205.4126415,530.2822703,213.3695793,502.5933583,198.2176981,436.0956658,213.0344496,478.0278244,213.4149039,356.4629743,181.2060757
396,585.2143497,205.4137983,530.2818213,213.3701525,502.5936446,198.218338,436.0949977,213.035635,478.0273507,213.4147737,356.4637071,181.2072172
397,588.0610183,205.9422646,533.1328793,215.272748,514.447216,198.4846404,436.6710507,212.7063284,478.2533441,212.7041922,359.2677727,180.8828974
398,588.0610183,205.9422646,533.1328793,215.272748,514.447216,198.4846404,436.6710507,212.7063284,478.2533441,212.7041922,359.2677727,180.8828974
399,590.3265696,205.7125711,532.681428,214.6924083,527.1196294,198.8654666,437.7951258,212.8942564,478.3075507,213.2004871,361.9918737,180.8179073
400,590.3179884,205.7034807,532.6837454,214.6933413,527.1201475,198.8670733,437.7948195,212.8962569,478.3077149,213.2019529,361.9880166,180.823164
401,593.7833991,205.1522741,531.7370338,213.0732889,536.5293798,197.6902447,438.5522025,212.9068338,478.8723531,213.6226282,364.4050615,180.9425888
402,593.7833991,205.1522741,531.7370338,213.0732889,536.5293798,197.6902447,438.5522025,212.9068338,478.8723531,213.6226282,364.4050615,180.9425888
403,597.1469368,204.7707796,532.8633699,213.7329779,547.3274201,198.0384474,440.3844135,211.955317,478.5605752,213.9108311,367.5954692,181.8102446
404,597.1416214,204.7651196,532.8645782,213.7437057,547.3401719,198.0463438,439.4543211,211.9848297,478.5833411,213.9023372,367.5726545,181.8465223
405,600.3537335,204.4498396,532.6529518,215.0821371,558.3171892,199.3592103,465.7247922,209.1702139,478.2764597,214.8626428,370.2925241,183.2688684
406,600.3537335,204.4498386,532.6529518,215.0821371,558.3171892,199.3592103,465.7247922,209.1702139,478.2764597,214.8626428,370.2925241,183.2688684
407,604.2261463,203.5666213,532.4906149,215.685648,567.9659874,201.0308232,445.6857799,204.829767,477.8748422,214.6541235,373.3252212,184.6732473
408,604.2670469,203.5413809,532.5072489,215.6912951,567.9660404,201.0499382,445.7012718,204.8376088,477.8512322,214.6666691,373.3100604,184.6805243
409,607.8227332,202.588305,532.5458485,215.0695133,582.4591448,204.9599335,455.6557016,201.1070223,476.8987655,213.1026218,376.2184334,185.951282
410,607.8227332,202.588305,532.5458485,215.0695133,582.4591448,204.9599335,455.6557016,201.1070223,476.8987655,213.1026218,376.2184334,185.951282
411,611.1169767,201.5148149,533.8749789,214.8993597,587.4613251,206.3199162,464.4511201,199.1714783,475.9732361,213.9469243,378.9229012,187.3525119
412,611.1071486,201.4766288,533.8759505,214.8873358,587.4669262,206.3099725,464.5275807,199.2164731,475.9082651,213.9337023,378.8939357,187.3234425
413,614.0513992,201.1320419,534.3103821,214.1216459,584.4298239,210.5895581,530.3578205,212.1462717,475.4590242,212.9605751,381.5694491,189.0178299
414,614.0513992,201.1320419,534.3103821,214.1216459,584.4298239,210.5895581,530.3578205,212.1462717,475.4590242,212.9605751,381.5694491,189.0178299
415,616.862452,201.4732418,534.5506005,214.1398363,583.5224552,213.3368502,527.4648638,210.5391914,474.8407307,213.2703056,384.9571598,189.2338257
416,616.8570185,201.4783049,534.54914,214.1385736,583.5222261,213.3478069,527.457593,210.5390419,474.8392085,213.272871,384.9485359,189.2395992
417,618.9578462,201.5673327,534.9226732,214.3938789,583.5243971,213.4140778,500.9700135,206.427573,475.1697217,213.1419058,387.9714477,188.6896095
418,618.9578462,201.5673327,534.9226732,214.3938789,583.5243971,213.4140778,500.9700135,206.427573,475.1697217,213.1419058,387.9714477,188.6896095
419,622.3371029,201.8300605,534.301831,213.7617149,583.7891259,214.5840092,509.4346708,203.5867801,474.6925092,212.8934145,391.7078307,188.388032
420,622.2387729,201.8797994,534.2208271,213.9357834,583.7749381,214.6071997,509.4564444,203.8275094,474.8785442,213.0421247,391.7114801,188.4334974
421,625.190299,202.2192669,535.1723859,214.1601181,584.1891127,214.9541216,516.9102973,203.1905966,474.8690449,212.6198139,395.0122228,187.4793353
422,625.119184,202.4361262,535.250627,214.2240858,584.0131974,214.8081417,516.7034321,203.1705589,474.8823373,212.6400976,394.8584647,187.5609884
423,627.5874214,203.3609347,535.7900541,213.7199821,583.7072611,215.022191,524.3733205,205.0557852,475.1915174,213.7274834,398.3668735,187.227994
424,627.6049662,203.3761187,535.7881615,213.7205201,583.7346327,215.0525599,524.390755,205.0689993,475.1911926,213.7251377,398.3729372,187.2659364
425,629.6672482,204.1113968,538.0750184,212.5761938,583.4291234,215.2276354,529.8198843,207.6678925,475.8027215,213.5768911,402.1491623,186.6704946
426,629.6672482,204.1113968,538.0750184,212.5761938,583.4291234,215.2276354,529.8198843,207.6678925,475.8027215,213.5768911,402.1491623,186.6704946
427,632.8071647,204.1062508,538.9012152,211.3921106,583.2993135,215.357686,531.9262243,208.0210409,475.5209508,213.8671801,406.4993787,186.3543091
428,632.8075943,204.1439943,538.954628,211.4742967,583.2680187,215.4696851,531.9278687,208.013113,475.5321674,213.9296043,406.4910769,186.4952292
429,636.1203293,204.0037374,542.8175769,212.3468753,583.6035311,215.2387412,533.5351602,209.333518,475.8641329,213.6646543,410.0798388,187.0893164
430,636.1860573,203.9866204,540.906406,211.8746932,583.7889831,215.1979861,533.6350342,209.0122275,475.811697,213.531574,410.0125136,187.0971537
431,640.0175343,203.4144769,548.2748543,209.0146909,583.0824707,214.7438354,534.0229208,211.1303291,475.6414733,213.4682137,412.6646486,186.8501267
432,640.090076,203.434382,548.21466,209.216557,582.9600041,214.7497056,533.9998479,211.2239771,475.6413169,213.3675389,412.7255917,186.9539623
433,644.018033,203.4560037,555.8722543,207.1776907,583.062649,215.9653203,533.8890676,212.1110039,476.4836426,213.2893466,416.2333961,186.6228571
434,644.2377634,203.4330568,555.6331838,207.0534277,583.0339656,215.6996734,534.0926909,211.6451077,475.8750931,213.1811963,416.0926247,186.445137
435,646.5387542,203.0960536,562.581394,208.212791,583.6478801,216.5643873,534.7097826,213.1441345,478.8099165,211.498992,418.0655408,185.5867062
436,646.5410304,203.0555034,562.4701352,208.3918858,583.6315804,216.5885887,534.6440759,213.1426716,479.305146,211.3924317,418.1614413,185.5712748
437,649.2580147,202.9024467,579.6571169,207.8168507,583.8275914,216.7539883,536.317688,213.4687643,483.8864885,207.3954098,420.7566365,185.1416073
438,649.2580147,202.9024467,579.6571169,207.8168507,583.8275914,216.7539883,536.317688,213.4687643,483.8864885,207.3954098,420.7566365,185.1416073
439,652.1843081,203.1202755,587.3473764,205.3239136,583.1472261,216.9919057,535.9192052,212.916729,493.5371239,201.2765346,423.3037727,186.0717621
440,652.1651516,203.0866542,587.4456646,205.3284988,583.1521313,217.0171065,535.9340451,212.9446602,493.5708309,201.2930937,423.3277419,186.0835538
441,654.4615798,202.3507266,597.1260386,203.0434284,583.4007077,216.676846,536.9181285,212.9894114,505.0787802,198.9373226,426.2168221,187.9373045
442,654.4615798,202.3507266,597.1260386,203.0434284,583.4007077,216.676846,536.9181285,212.9894114,505.0787797,198.9373226,426.2168221,187.9373045
443,657.8592992,202.2167745,606.6327257,201.5274339,582.9003332,217.0946579,536.8323598,213.8638821,515.9748629,198.7785397,429.2195334,189.4784203
444,657.8784513,202.1979518,606.6839938,201.115344,582.8785756,217.0960793,536.9760189,213.8373079,515.8288946,198.8875761,429.1796848,189.4608612
445,659.9564395,202.3804884,620.2284146,202.7987137,583.2180583,217.5634756,535.5374694,214.183996,530.9478134,199.5958357,431.6447368,190.7996936
446,659.9564395,202.3804884,620.2284146,202.7987137,583.2180583,217.5634756,535.5374694,214.183996,530.9478134,199.5958357,431.6447368,190.7996936
447,663.5816255,202.287683,634.5777642,207.0385818,583.0403111,217.3003917,536.6387167,212.9154692,543.4065723,205.5286914,434.6796079,191.983089
448,663.6232934,202.345778,634.5066477,207.058044,583.0391691,217.2963881,536.4636073,212.829749,543.370635,205.5545678,434.6116881,191.8909154
449,666.6978683,202.6720967,638.0486343,208.649497,581.4429458,216.6561155,538.657697,213.5342503,552.6610532,207.4341738,437.3695093,191.6914132
450,666.6978683,202.6720967,638.0486343,208.649497,581.4429458,216.6561155,538.657697,213.5342503,552.6610532,207.4341738,437.3695093,191.6914132
451,670.1164463,202.2709703,640.1345,213.2547083,580.6974382,218.1492968,535.5103421,212.0671225,565.0866674,206.4455452,441.2830238,191.9218733
452,670.1185765,202.271347,640.134789,213.2548094,580.6974916,218.1484113,535.5127485,212.0624409,565.0872928,206.4476042,441.2909403,191.9153194
453,673.1807866,202.4107723,640.2019496,214.8806076,578.1904398,218.3269725,536.0352817,211.8813934,572.571728,209.7985659,444.9007702,191.1482332
454,673.1807866,202.4107723,640.2019496,214.8806076,578.1904398,218.3269725,536.0352817,211.8813934,572.571728,209.7985659,444.9007702,191.1482332
455,676.5782795,202.9363022,640.7353253,215.7460537,579.4360926,217.211391,536.72648,212.9857941,576.335268,211.6224662,448.3932624,189.6683121
456,676.583293,202.947392,640.7289996,215.7372715,579.4419224,217.2271652,536.7318311,212.9836216,576.3502102,211.6211538,448.3981943,189.686986
457,680.1222339,202.6472397,640.662643,215.7157183,580.0697141,216.7561865,536.3892565,213.5918837,578.1713881,212.585406,452.3874547,189.6147861
458,680.1222339,202.6472397,640.662643,215.7157183,580.0697141,216.7561865,536.3892565,213.5918837,578.1713881,212.585406,452.3874547,189.6147861
459,684.1494055,202.5687022,640.7796922,216.0493274,582.7510428,215.6896818,537.3581076,213.4525166,580.8723131,212.096554,455.7522788,188.6280146
460,684.1492577,202.5693955,640.7794194,216.0497766,582.7502468,215.6915085,537.3549981,213.4483662,580.8714273,212.097223,455.7515512,188.6301651
461,688.9381804,201.7236252,641.0291128,216.5726914,586.5707264,212.7381541,537.3662739,213.2554207,580.5298023,212.9634583,458.7800636,187.2313457
462,688.9381804,201.7236252,641.0291128,216.5726914,586.5707264,212.7381541,537.3662739,213.2554207,580.5298023,212.9634583,458.7800636,187.2313457
463,692.103899,201.6832256,641.021904,216.1781745,595.7269328,206.246604,536.7326217,212.9088373,580.6374426,213.2693312,461.1572651,186.5058622
464,692.101615,201.6819973,641.0214114,216.17697,595.7266838,206.246707,536.7332101,212.9092674,580.638135,213.2692323,461.1581469,186.5070896
465,694.425611,202.8133993,640.5438147,216.4874244,608.39996,199.0340726,535.863117,212.589448,579.2030911,214.3069558,463.9735079,186.1284428
466,694.425611,202.8133993,640.5438147,216.4874244,608.39996,199.0340726,535.863117,212.589448,579.2030911,214.3069558,463.9735079,186.1284428
467,697.2785482,203.4499955,640.9038272,216.6680937,617.8685999,198.165771,535.4316313,212.6247358,578.3233948,214.2146463,466.5074501,186.1782365
468,697.279346,203.4332709,640.8720508,216.6810813,617.8867192,198.1693704,535.4325624,212.6178961,578.2902927,214.1958082,466.5126843,186.1725988
469,699.934514,204.1981792,639.9679058,216.8051438,633.3324337,199.646183,535.1268494,212.3717527,577.5796261,214.1304183,470.2077157,186.8091145
470,699.934514,204.1981792,639.9679058,216.8051438,633.3324337,199.646183,535.1268494,212.3717527,577.5796261,214.1304183,470.2077157,186.8091145
471,702.255543,204.361002,639.421428,215.2416441,642.0627162,198.5944138,535.7041826,212.4835596,577.6251807,214.2919557,473.1231146,186.4478374
472,702.194355,204.3377905,639.4595091,215.1468465,642.1036326,198.6792946,535.6928706,212.5055914,577.6122866,214.2706459,473.0750885,186.4380074
473,705.3019152,204.5872889,639.2729845,213.7740279,652.5556584,198.5306263,538.5877953,209.2430272,578.3736014,214.6007876,476.0139525,186.1529846
474,705.3019152,204.5872889,639.2729845,213.7740279,652.5556584,198.5306263,538.5877953,209.2430272,578.3736014,214.6007876,476.0139525,186.1529846
475,707.3877536,205.6941357,638.8280692,215.5064003,663.5899966,197.1363258,543.457098,204.4969119,578.0235929,214.4493592,479.7510891,186.5967956
476,707.4472578,205.7490387,638.8376532,215.5088155,663.5835619,197.1396217,543.4574873,204.4888695,578.0399346,214.4494319,479.7615318,186.5842485
477,710.4350917,205.3792906,639.6609566,215.853884,672.920094,200.6269722,551.8161981,199.6373858,578.8284559,213.0969439,483.2905101,187.1409225
478,710.4350917,205.3792906,639.6609566,215.853884,672.920094,200.6269722,551.8161981,199.6373858,578.8284559,213.0969439,483.2905101,187.1409225
479,713.9640832,204.7699451,640.1594276,217.0236969,684.284578,202.0402827,563.5603354,199.5824776,579.0645775,212.5886192,486.173039,188.248064
480,713.8803606,204.7656794,639.701298,216.7031074,683.3308206,201.2363338,563.5480312,200.1170306,578.6229109,212.2390976,486.2025931,188.2550678
481,717.1194017,203.6520929,640.0333567,216.4971385,692.5037915,203.4522266,572.382515,206.4894719,580.3871947,213.2119875,489.0025845,189.1145506
482,716.9406824,203.4910254,639.8726881,216.577126,692.3007178,203.368937,572.2558155,206.525646,580.3089736,213.1773558,489.1511736,189.1876307
483,721.5247364,202.6315942,640.0426931,216.611753,694.9850705,206.7105198,636.9528551,214.9090848,579.7942411,212.489707,491.5837132,189.6996241
484,721.527389,202.6346211,640.04566,216.5865703,694.9750736,206.7127037,636.9586525,214.8954296,579.8249626,212.4874468,491.5833921,189.6613913
485,724.4778156,201.6642108,640.6074762,215.8487284,696.4050798,207.7508976,602.1462617,205.1350392,579.1238375,212.1861572,494.8263059,189.4965477
486,724.4778156,201.6642108,640.6074762,215.8487284,696.4050798,207.7508976,602.1462617,205.1350392,579.1238375,212.1861572,494.8263059,189.4965477
487,726.6119037,201.5756254,639.6405454,214.9969051,698.7589974,204.9564981,612.0942329,204.4074154,579.0460654,211.5898409,498.2909427,187.2318096
488,726.5911129,201.5733542,639.6180108,215.0658443,698.7174978,204.943408,612.067538,204.3993502,578.9693189,211.5610228,498.2691588,187.2779598
489,731.3803234,201.5281005,639.6353393,215.3217473,712.5815248,204.9425595,621.1569569,204.0811157,579.2397684,211.8821774,502.3955975,184.9028263
490,731.3803234,201.5281005,639.6353393,215.3217473,712.5815248,204.9425595,621.1569569,204.0811157,579.2397684,211.8821774,502.3955975,184.9028263
491,735.0834122,199.9328215,640.4701085,214.8823748,723.6136533,204.7535436,628.3607879,205.6767235,580.3833119,212.1790085,505.7313657,183.1702788
492,735.05445,199.9570816,640.4362612,215.0785093,723.2323803,204.1321684,628.3274249,205.7716589,580.3268959,212.1466465,505.7340264,183.1485314
493,740.8873463,198.6758075,639.8955483,214.4908054,727.3874125,208.1728053,632.6180038,208.6639085,580.7057621,212.1720581,510.4177415,180.7596958
494,740.8873463,198.6758075,639.8955483,214.4908054,727.3874125,208.1728053,632.6180038,208.6639085,580.7057621,212.1720581,510.4177415,180.7596958
495,744.6328049,199.2076654,642.3240582,214.74036,730.3246002,211.664959,634.8382822,210.8669882,580.6681074,211.4397531,516.3724974,178.0710502
496,744.7020864,199.1835885,642.1232039,214.8065856,730.2823277,211.7819853,634.7697275,210.9101043,580.6187993,211.3699656,516.3879063,178.111825
497,750.8864141,197.7251263,645.7244763,213.1640948,729.944557,215.7516804,637.4045379,211.6427708,582.9483202,211.1550169,520.6871581,176.2625732
498,750.8864141,197.7251263,645.7244763,213.1640948,729.944557,215.7516804,637.4045379,211.6427708,582.9483202,211.1550169,520.6871581,176.2625732
499,756.2222553,198.0707874,651.7680091,211.0321864,732.7543955,215.1245661,640.1345067,211.3861837,584.6618447,210.0240335,525.7627225,173.5552386
